category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,심전도의 역사 history of electrocardiography,"It was known from ancient times that amber when rubbed could lift light materials. Gilbert... investigator's hand. 1729 Stephen Gray, English scientist, distinguishes between conductors... ",이제 새출발이다,20140504,https://blog.naver.com/gan2003/110190182665,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Nuclear Semiotics: Conveying Danger Across Eons... ,"Then I sniffed a definite, classic odor of ripe crank. ?Did I hear correctly?? I asked.... an emergency oxygen pack. It starts in the tone of an 80's sci-fi novel, but it's a... ",MetaFilter | Community Weblog,20140523,https://www.metafilter.com/139325/Nuclear-Semiotics-Conveying-Danger-Across-Eons-Possibly-Via-Cats,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,07/29 Links Pt2: Why Anti-Zionism Is Modern Anti... ,"We can't see his face, but he's wearing a baseball cap and in his left hand he's holding a... an emergency meeting on the “rising wave of violent anti-Semitic and anti-Israel... ",Elder Of Ziyon - Israel News,20140729,https://elderofziyon.blogspot.com/2014/07/0729-links-pt2-why-anti-zionism-is.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,TRISHUL: Blindly Muddling Through With Eyes Wide Open,"Guido Haschke, on the other hand, had claimed in his confession that he received a kickback... The mandated emergency procedure for a total hydraulic failure is to have both pilots... ",TRISHUL,20140803,http://trishul-trident.blogspot.com/2014/08/blindly-muddling-through-with-eyes-wide.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,New Jersey Is Testing Solar-Power Commuter Pods,"solar-powered pods, which are a combination of light rail and self-driving car suspended... Gasoline was heavily rationed, including being reserved only for emergency response units at... ",Fast Company,20140822,http://www.fastcompany.com/3034687/new-jersey-is-testing-solar-power-commuter-pods?partner=rss,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,TRISHUL: India-PRC Boundary Dispute Decoded,"And if you could throw light on the key takeaways from the present US visit. October 1, 2014 at 12:28 AM abs said... ^Read somewhere Obama would offer India '$500 Bn in investments... ",TRISHUL,20140928,http://trishul-trident.blogspot.com/2014/09/india-prc-boundary-dispute-decoded.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,◆ [영화] 진주만 영어대본(Pearl Harbor Script),"Far off, but visible from the plane is A BARN - DAY The barn is unpainted except for hand... But a man's hand grabs Danny by the straps of his overalls and jerks him from the cockpit.... ",데소의 아카이브 ☁ DESO's Archive,20141003,https://blog.naver.com/deso712/220140312950,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"Panavision Flare Lenses, PVintage, F55 (영문)",a flashlight. We felt that flares within darkness sometimes can feel even more threatening... a hand crank option How about a 4×3 sensor to use all those anamorphic lenses that aren’... ,촬영감독 나종광,20141010,https://blog.naver.com/1967jk/220146492210,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,#59,"CA06COME22-14P01 CIRCULAR, SIZE 22, 19WAYS, PIN ITT CANNON CA06COME22-14SB01A176 CIRCULAR, SIZE 22, 19WAYS, SKT ITT CANNON 84037012A Texas Instruments TEXAS INSTRUMENTS DTS24W25-29PB... ",레오콤 한국 블로그 - www.leocom.kr :: 레오콤 한국 블로그 - www.leocom.kr,20141230,https://leocom.tistory.com/entry/59?category=229216,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[파리에서 총격으로 12명 사망] 범인들은 사이드 & 체리프... ,"And it's a chance for Watson to be remembered for what he can do with a club in his hand on... ' Duval is regarded as introspective and well-read, and at times self-deprecating. 'Most of... ",조선닷컴 골프카페 매니저의 블로그,20150108,https://blog.naver.com/chyhkim/220233455880,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"Caray, Caray!: TELEMUNDO Y MÁS: Dueños del Paraíso... ",her hand. Chelo tells Helena that Radames being the father of her child does not mean she... So I guess she pays the rent at the apartment with some light hooking. Ricardo Riquelme is... ,"Caray, Caray!",20150119,http://caraycaray.blogspot.com/2015/01/telemundo-y-mas-telemundo-y-mas-duenos_19.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,한영전기용어 사전 (ㅇ),tank약풍light wind양각embossed양극anode양극 갭anode gap양극 단자positive terminal양극 및 음극판positive and negative plate양극 부위 분극anodic polarization양극 산화 피막anodized... ,멀티 랜테스터기,20150219,https://blog.naver.com/jscont/220277515507,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,4월 18일 아마존 이베이 오늘의 핫딜,The iPad Mini Retina Display model boasts a lush 2048x1536 display and is powered by the... 1A max dual USB ports 4 blue LED indicators 10-hour recharge time Built-in flashlight... ,엘비스 프레스딜,20150418,https://blog.naver.com/elvispress/220334681414,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,4월 20일 아마존 이베이 오늘의 핫딜,The iPad Mini Retina Display model boasts a lush 2048x1536 display and is powered by the... 1A max dual USB ports 4 blue LED indicators 10-hour recharge time Built-in flashlight 해외직구... ,엘비스 프레스딜,20150420,https://blog.naver.com/elvispress/220336143291,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,4월 22일 아마존 이베이 오늘의 핫딜,This highly rated pocket-sized USB-powered travel router instantly converts into a Wireless... 1A max dual USB ports 4 blue LED indicators 10-hour recharge time Built-in flashlight $49.99... ,엘비스 프레스딜,20150422,https://blog.naver.com/elvispress/220338224586,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,4월 29일 아마존 이베이 오늘의 핫딜,circuits Emergency flashlight built in Small enough to store in your glovebox 84% OFF $74.99... 4K 60p video up scaling and Graphic user interface Powered independent Zone 2 speaker function... ,엘비스 프레스딜,20150429,https://blog.naver.com/elvispress/220344758432,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"Space, time, and microwave ovens","I love how we're trying to go faster than the speed of light with a technology we don't... posted by figurant at 2:53 PM on April 30, 2015 If the singularity ends up being powered by a... ",MetaFilter | Community Weblog,20150430,https://www.metafilter.com/149273/Space-time-and-microwave-ovens,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,겨울왕국(Frozen) 영어대본 (잠자리 리딩용ㅋ),"NIGHT Anna, now wearing snow boots, pulls Elsa by the hand. YOUNG ANNA Come on, come on... ANNA (CONT’D) FOR THE FIRST TIME IN FOREVER, THERE'LL BE MUSIC, THERE'LL BE LIGHT. FOR THE... ",야무지고 쫀쫀하게 :),20150503,https://blog.naver.com/mn1020/220348548961,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,5월 13일 아마존 이베이 오늘의 핫딜,"circuits Emergency flashlight built in Small enough to store in your glovebox 39% OFF $77.99... aiming, powered by one 9V battery(include) 81% OFF $19.99 $9.99 TaoTronics Accessory Sale... ",엘비스 프레스딜,20150513,https://blog.naver.com/elvispress/220358090806,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Limits of Discourse,"Harris was very quickly exposed as a crank, not an expert. But he just does not have the... positive light after reading this discussion is a testament to the effectiveness of passive... ",MetaFilter | Community Weblog,20150518,https://www.metafilter.com/149740/The-Limits-of-Discourse,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
